url,username,Date,Tweet,hashtag,mentions,likeCount,retweetCount,replyCount
https://twitter.com/writerware/status/1623109291950440449,writerware,2023-02-07 23:59:45+00:00,Balloon was distraction from HAARP.             🇭🇹 🇹🇷 🇸🇾 🇮🇷 ,"['earthquake', 'lightening', 'meteorological', 'weapons', 'alaska', 'Turkiye', 'Syria', 'TurkeyEarthquake', 'Turkiye', 'HAARP', 'HAARPprojesi', 'Haiti', 'Iran']",none,53,27,6
https://twitter.com/sirisaacgh/status/1623109285180841990,sirisaacgh,2023-02-07 23:59:44+00:00,There is dignity in labour //     ,"['HypesMedia', 'BBTitians', 'TurkeyEarthquake']","['', 'ImpraimMaame']",2,0,0
https://twitter.com/troy_dalio/status/1623109202506833921,troy_dalio,2023-02-07 23:59:24+00:00,"44 hours after the earthquake in the Iskenderun district of Hatay, the mother and her two-year-old daughter were rescued       ","['Turkey', 'Turkiye', 'TurkeyEarthquake', 'earthquaketurkey', 'earthquake', 'earthquakeinturkey']",none,35,6,0
https://twitter.com/NaveenSankarS/status/1623109100895715328,NaveenSankarS,2023-02-07 23:59:00+00:00,Extend a helping hand to  and  in their hour of need🙏👇  ,"['Syria', 'Turkey', 'TurkeyEarthquake', 'syriaearthquake']",none,10,1,1
https://twitter.com/Jord9n7/status/1623109086698168320,Jord9n7,2023-02-07 23:58:56+00:00,"Erdogan has built over 3000 mosques in Turkey, he lives in a castle with over 1000 rooms. He should have spent this money rebuilding the apartments, helping his community. ",['TurkeyEarthquake'],none,1,0,0
https://twitter.com/ANI/status/1623108969672871936,ANI,2023-02-07 23:58:28+00:00," | As per The Associated Press so far 7,700 people have been killed due to powerful earthquakes in Turkey &amp; Syria. Death toll continues to rise amid widespread devastation.",['TurkeyEarthquake'],none,491,23,4
https://twitter.com/AlyawmTravel/status/1623108851301064705,AlyawmTravel,2023-02-07 23:58:00+00:00,"Syria Earthquake. After 40 hours of being buried in the rubble, a whole family has been pulled out alive! All praise be to god!      ","['syria', 'syriaearthquake', 'earthquake', 'turkey', 'turkeyearthquake']",none,1,1,0
https://twitter.com/sweep20/status/1623108775379886087,sweep20,2023-02-07 23:57:42+00:00,How to help …   ,"['TurkeyEarthquake', 'syriaearthquake', 'Syria', 'Turkey']",none,0,1,0
https://twitter.com/Aapna__Bihar/status/1623108744061255680,Aapna__Bihar,2023-02-07 23:57:35+00:00,A Kid Victim trapped under the rubble was made to sip water from the cap of a water bottle to keep him hydrated…       ,"['Turkey', 'earthquake', 'tuerkiye', 'Turkeyearthquake', 'TurkeyQuake', 'Syria', 'syriaearthquake', 'Turquia']",none,132,19,3
https://twitter.com/SwetaVijaykumar/status/1623108719268728832,SwetaVijaykumar,2023-02-07 23:57:29+00:00,My heart just cried 😭What a gesture of care from elder sister ❤️Respect for the hudreds and thousands of volunteers.Praying for the people in  and  🙏🏼,"['Syria', 'TurkeyEarthquake']",none,1,0,0
https://twitter.com/SajjadNuristan/status/1623108714772451328,SajjadNuristan,2023-02-07 23:57:28+00:00,"After more than 24 hours under ruins, help organizations rescued these siblings alive in Haram,  Parents didn’t make it.   ","['Syria', 'TurkeyEarthquake', 'syriaearthquake']",none,15,2,0
https://twitter.com/roman_design_/status/1623108687970574336,roman_design_,2023-02-07 23:57:21+00:00,Saw on the news a baby being pulled out of the rubble after the earthquake in Turkiye; the baby was 3hrs old; both parents perished 💔😭😭😭😭😭; over 7000 died; absolute horror in    ,"['TurkeyEarthquake', 'Turkiye', 'Syria', 'SyriaEarthquake']",none,2,1,0
https://twitter.com/archivekth/status/1623108550556889089,archivekth,2023-02-07 23:56:49+00:00,THREAD ‼️you can donate to Turkey using the links below. im gonna put what i found until now.$1 = 18 liras €1 = 20 liras£1 = 22 liraseven the less amount also valuable. pls donate if you can!!   ,"['TurkeyEarthquake', 'PrayForTurkey', 'TURKEYNEEDSHELP', 'Turkey']",none,33,52,1
https://twitter.com/gygyfrench/status/1623108486484881408,gygyfrench,2023-02-07 23:56:33+00:00,"Imagine a child who flees from war in search of a peaceful life in Turkey. Grow up in this new community. Life is peaceful and joyous until a devastating earthquake strikes, causing the child to once again face hell 😪      ","['TurkeyEarthquake', 'Turkiye', 'DEPREMOLDU']","['', 'elonmusk,', 'BillGates']",1,0,2
https://twitter.com/CBKNEWS121/status/1623108432998895616,CBKNEWS121,2023-02-07 23:56:20+00:00,A Kid Victim trapped under the rubble was made to sip water from the cap of a water bottle to keep him hydrated…Follow           ,"['TurkeyEarthquake', 'earthquake', 'earthquakeinturkey', 'Turkey', 'earthquaketurkey', 'Syria', 'syriaearthquake', 'Syrie', 'TurkeyQuake']","['', 'CBKNEWS121']",203,71,17
https://twitter.com/almaesteban11/status/1623108361737609216,almaesteban11,2023-02-07 23:56:03+00:00,"Mexican rescue team, canine binomials,God please bless our people too,  ","['TurkeyEarthquake', 'TurkeyAndSiria', 'Mexico']",none,2,0,0
https://twitter.com/troy_dalio/status/1623108356591218692,troy_dalio,2023-02-07 23:56:02+00:00,"4-year-old Beyza, who was under the rubble was rescued in Kahramanmaras after 42 hours 🤲🏻🫶       ","['Turkey', 'Turkiye', 'TurkeyEarthquake', 'earthquaketurkey', 'earthquake', 'earthquakeinturkey']",none,6,0,0
https://twitter.com/activistjyot/status/1623108221627170816,activistjyot,2023-02-07 23:55:30+00:00,"A father holds the hand of his 15 yr old lil Daughter as she lies lifeless on her bed beneath the slabs of concrete, smashed windows and broken bricks that was once their home…        ","['TurkeyEarthquake', 'earthquake', 'Turkey', 'earthquaketurkey', 'Syria', 'syriaearthquake', 'TurkeyQuake', 'Syrie']",none,795,150,45
https://twitter.com/0913ZONE/status/1623108203960537088,0913ZONE,2023-02-07 23:55:26+00:00,❗❗PLEASE WATCH THESE VIDEOS TO DONATE❗❗   ,"['PrayForTurkey', 'TurkeyEarthquake']",none,101,150,0
https://twitter.com/IrfanUK11/status/1623108123530612737,IrfanUK11,2023-02-07 23:55:07+00:00,A week before the earthquake the mazar of Hazrat Ayoub Al Ansari رضي الله عنه was seen shaking. You can see the lights moving but no earthquake reported then.    WAS THIS A WARNING ⚠️ ,['TurkeyEarthquake'],none,81,36,5
https://twitter.com/_HollaItsMeDc_/status/1623108105444933632,_HollaItsMeDc_,2023-02-07 23:55:02+00:00,Thanks to all frontliners 💥😌💯🙌   🙏🏽 ,"['TurkeyEarthquake', 'syriaearthquake', 'havefaithongod']",none,1,0,0
https://twitter.com/rmxnxx/status/1623108097085431810,rmxnxx,2023-02-07 23:55:00+00:00, This news made me very happy... The Syrian girl and her brother were rescued.          ,"['earthquakes', 'BBTitians', 'SidharthMalhotra', 'TurkeyEarthquake', 'TurkeyQuake', 'earthquakes', 'Turkey', 'SalernitanaJuve', 'KiaraAdvani', 'BBTitansXJameson']",none,7,2,0
https://twitter.com/xialphapi08/status/1623108044359077888,xialphapi08,2023-02-07 23:54:48+00:00,Please help victims affected. 🆘 Donate at  100% of donations will fund Search &amp; Rescue operations. Help RT.    ,"['turkeyearthquake', 'turkeyearthquake2023', 'earthquaketurkey']",none,1,0,0
https://twitter.com/ISUPKCHICAGO/status/1623108031218126848,ISUPKCHICAGO,2023-02-07 23:54:45+00:00,"Matthew 18:15Moreover if thy brother shall trespass against thee, go and tell him his fault between thee and him alone: if he shall hear thee, thou hast gained thy brother.    ","['BlackHistoryMonth', 'TurkeyEarthquake', 'BlackTwitter']",none,2,2,1
https://twitter.com/Omer_AlRekany/status/1623108029234180099,Omer_AlRekany,2023-02-07 23:54:44+00:00,The moment of filming the collapse of a house on a Turkish citizen       ,"['Turkey', 'TurkeyEarthquake', 'TurkeyQuake', 'Turkiye', 'turkeyearthquake2023', 'TurkiyeQuakes']",none,68,23,7
https://twitter.com/SkipMarcucciMD/status/1623108019000074242,SkipMarcucciMD,2023-02-07 23:54:42+00:00,Are you going to ,['TurkeyEarthquake'],none,1,0,0
https://twitter.com/OjahScholarship/status/1623107867816636416,OjahScholarship,2023-02-07 23:54:06+00:00,Our hearts and prayers are with everyone affected in Turkey-Syria earthquakes.We are hopeful that more survivors will be rescued and thank the rescue workers who are on ground. ,"['TurkeyEarthquake', 'syriaearthquake']",none,1,2,1
https://twitter.com/pgholam/status/1623107794713935873,pgholam,2023-02-07 23:53:48+00:00,Please consider donating to credible organizations on the ground like the Turkish Red Crescent ,['TurkeyEarthquake'],none,1,0,0
https://twitter.com/cryptowomannft/status/1623107693966774272,cryptowomannft,2023-02-07 23:53:24+00:00,"Local, boots on the ground people we know are going to help the survivors of the earthquake. Donate if you can:  ","['TurkeyEarthquake', 'TurkeyQuake']",none,1,0,0
https://twitter.com/Cointime_global/status/1623107679756623872,Cointime_global,2023-02-07 23:53:21+00:00, announced to donate one million Turkish lira to AHBAP to support relief efforts locally  ,"['OKX', 'TurkeyEarthquake']","['', 'okx']",1,0,1
https://twitter.com/rianna_ib/status/1623107646403358721,rianna_ib,2023-02-07 23:53:13+00:00,"May Allah have mercy on the dead and comfort the living. May Allah comfort those who have lost loved ones.oh Allah who afflicted by earthquake give them some ease and patience, Amin.         ","['Syria', 'syriaearthquake', 'Syrie', 'TurkiyeDeprem', 'Turkiye', 'TurkeyQuake', 'TurkeyEarthquake', 'Turkey']",none,1,0,0
https://twitter.com/SayChrisLive/status/1623107613750689796,SayChrisLive,2023-02-07 23:53:05+00:00,"Just one of the 6,000 buildings destroyed in Turkey. And beneath them there could be thousands of children, according to UNICEF.   ",['TurkeyEarthquake'],"['', 'CBSNews,', 'CBSEveningNews']",9,5,2
https://twitter.com/annor_gyimah7/status/1623107608541364226,annor_gyimah7,2023-02-07 23:53:04+00:00,"“The best part of life is not just surviving, but thriving — with passion and compassion, and humor and style, and generosity and kindness”_Maya Angelou  ","['TurkeyEarthquake', 'firefighters']",none,3,0,0
https://twitter.com/Nipuuhh/status/1623107599481577473,Nipuuhh,2023-02-07 23:53:02+00:00,Crazy how people get mad when bigger streamers are raising funds for a charity     ,"['twitch', 'TwitchStreamers', 'TurkeyEarthquake', 'TurkeyQuake']",none,3,0,0
https://twitter.com/SamadiMus/status/1623107564169732096,SamadiMus,2023-02-07 23:52:53+00:00,"Death toll following the Earthquake now stands at 7,500. If you can, please donate:      ","['TurkeyEarthquake', 'syriaearthquake', 'turkey', 'syria', 'earthquakes', 'donate']",none,0,1,0
https://twitter.com/AdeotiOlamilek7/status/1623107549082836992,AdeotiOlamilek7,2023-02-07 23:52:50+00:00,"To the souls that was lost in the Turkey Earthquake, May heaven give comfort to the families they left behind in time like this. Amen 🙏🏾    ","['TurkeyEarthquake', 'TurkeyQuake', 'Prayerforturkey', 'Turkey']",none,2,0,0
https://twitter.com/layla_abouzaid/status/1623107541843451904,layla_abouzaid,2023-02-07 23:52:48+00:00,The Cat is like I’am very important too 👏👏😄 may Allah bless these crews working non stop helping to save lives may Allah give them courage and strength Ameen 🤲🏻   ,"['TurkeyEarthquake', 'TurkeyQuake']",none,2,1,0
https://twitter.com/Fr_MarkHanna/status/1623107457475305473,Fr_MarkHanna,2023-02-07 23:52:28+00:00," &amp;  May God be with you, comfort all the families and gives wisdom for the leaders. Rescue crews God bless you so much 🙏🙏🙏","['TurkeyEarthquake', 'syriaearthquake']",none,5,1,0
https://twitter.com/presence4family/status/1623107242374610946,presence4family,2023-02-07 23:51:37+00:00,"Let's pray for Syria and Turkey after the devastating earthquake. May God our Lord help them with grieving, show His love in the damage, deliver them, preserve them, for we all take refuge in you.    ","['syriaearthquake', 'TurkeyEarthquake', 'PrayForTurkeyAndSyria']",none,1,0,0
https://twitter.com/AsaadMerie/status/1623107218966032384,AsaadMerie,2023-02-07 23:51:31+00:00,A Syrian family was rescued after 40 hours under the rubble          ,"['Syria_earthquake', 'Help_Syria', 'earthquake', 'سوريا_تستغيث', 'Syria', 'Turkey', 'TurkeyEarthquake', 'SSOS', 'StopSanctionOnSyria', 'StopSanctionsOnSyrians']",none,1,0,0
https://twitter.com/almaesteban11/status/1623107146954035201,almaesteban11,2023-02-07 23:51:14+00:00,Another miracle thanks God 🙏🙏🙏🙏🙏 God bless them!,"['TurkeyEarthquake', 'TurkeyAndSiria']",none,2,0,0
https://twitter.com/thainewsroom/status/1623107146132103169,thainewsroom,2023-02-07 23:51:14+00:00,"Rescuers battled bitter cold to find survivors in Turkey and Syria as the death toll climbed to over 7,800 people with thousands of children likely dead.     Read Thai Newsroom Report","['TurkeyEarthquake', 'Turkey', 'syriaearthquake', 'Syria']",none,2,1,0
https://twitter.com/Iam_Claude25/status/1623107042863882243,Iam_Claude25,2023-02-07 23:50:49+00:00,Would you like to support and show your  for the Citizens of Southern Eastern Europe?     Blog 📰    🧵 ,"['Solidarity', 'Earthquake', 'Turkey', 'TurkeyEarthquake', 'Syria', 'SyriaEarthquake', 'Blog', 'RT']",none,1,0,1
https://twitter.com/NfpConsumption/status/1623107026464215040,NfpConsumption,2023-02-07 23:50:45+00:00,"Clock ticking for rescuers as quake toll nears 8,000          ","['Turkey', 'TurkeyEarthquake', 'Syria', 'syriaearthquake', 'BBC', 'BreakingNews', 'Breaking_News', 'midjourney', 'AIArtworks']",none,2,2,0
https://twitter.com/baphometx/status/1623107003131301888,baphometx,2023-02-07 23:50:40+00:00,"‘People are terrified’: despair and fear among ruins of Göksun | Turkish town just 70 miles from centre of earthquake is largely deserted, with those remaining sheltering around makeshift campfires    ",['TurkeyEarthquake'],none,2,1,0
https://twitter.com/ann_neona/status/1623106981056716801,ann_neona,2023-02-07 23:50:34+00:00,"Ukraine, Torn by War🙏😢 showing the world what👇🏽 kindness, love and caring for others is.💛-Helping with war torn💙 and Death toll passes 7,800😢   ","['Syria', 'TurkeyEarthquake', 'TrueBlue', 'BlueCrew']","['', 'funder,', 'maddow,', 'grantstern,', 'mmpadellan']",17,12,2
https://twitter.com/Ihtishamkhatt16/status/1623106918813253632,Ihtishamkhatt16,2023-02-07 23:50:19+00:00,"""Why didn't one of you come before. Only 1 of 4 childern remained"".These desperate mourning and crying of mother says it all about the current situation in  🙏🙏💔💔  ","['Turkey', 'TurkeyEarthquake', 'TurkeyQuake']",none,4,1,1
https://twitter.com/m_k_hazarvi/status/1623106759345725440,m_k_hazarvi,2023-02-07 23:49:41+00:00,"Rest assured, brave nations always rise from the rubble while feeble hearted die of a nightmare behind their fortified walls.To them making joke about dead Muslims is fine but Jewish holocaust is no go area.",['TurkeyEarthquake'],none,1,0,1
https://twitter.com/RenisonELI/status/1623106708414365696,RenisonELI,2023-02-07 23:49:29+00:00,Our hearts are with our students and families impacted by the recent earthquakes in Syria and Türkiye. 🔗 Supports are available for students in distress:   ,"['TurkeyEarthquake', 'syriaearthquake']",none,1,0,0
https://twitter.com/VahediBahram/status/1623106677825306624,VahediBahram,2023-02-07 23:49:22+00:00,The resilience and strength of the human spirit will be tested in the aftermath of the this tragedy. Let's come together and support each other through this difficult time.  ,"['Turkey', 'TurkeyEarthquake']",none,16,4,1
https://twitter.com/rachitarora29/status/1623106525391904768,rachitarora29,2023-02-07 23:48:46+00:00," Turkey, Syria Earthquake: Toll rises to 7,800 as rescuers struggle to reach survivors.    ","['Turkey', 'Turkiye', 'TurkeyEarthquake', 'earthquakes', 'Syria', 'syriaearthquake']",none,1,0,0
https://twitter.com/vishnumathur99/status/1623106478365360135,vishnumathur99,2023-02-07 23:48:34+00:00,The images coming out of  really break my heart. I'm so happy to see photos such as this brave 10 year old holding on to her brother that was rescued a few hours ago. There is hope ❤️   ,"['Turkey', 'TurkeyEarthquake', 'Turkey', 'viral']",none,2,1,0
https://twitter.com/AndyClynch/status/1623106466507808768,AndyClynch,2023-02-07 23:48:32+00:00,The situation in Turkey and Syria makes you realise how lucky you are. Seeing kids suffering is heartbreaking. Hug your kids people - there’s some very unfortunate people who sadly can’t tonight. 😢  ,"['TurkeyEarthquake', 'syriaearthquake']",none,3,0,0
https://twitter.com/CMMBTweets/status/1623106429417578496,CMMBTweets,2023-02-07 23:48:23+00:00,"We pray for the people of  and Türkiye ( who are facing unimaginable heartbreak. 🙏🏼 At CMMB, we continue our relief efforts with partners on the ground—working to bring help and hope to survivors.  ","['Syria', 'Turkey', 'PrayforTurkey', 'Turkeyearthquake']",none,1,0,0
https://twitter.com/BeLikeWater22/status/1623106312077803520,BeLikeWater22,2023-02-07 23:47:55+00:00, I am astounded and disgusted by how little I am hearing about this incredibly devastating human tragedy. My whole day is filled with emotion &amp; empathy &amp; wanting to know what I can do.   💔🙏🏻💔🙏🏻💔🙏🏻,"['TurkeyEarthquake', 'SyrianEarthquake']","['', 'democraticbear']",3,1,0
https://twitter.com/mohammedyous1f/status/1623106252346691585,mohammedyous1f,2023-02-07 23:47:41+00:00,Free Udemy course            ,"['course', 'free', 'udemy', 'dietitian', 'body', 'BBTitians', 'TurkeyEarthquake', 'BBTitansXJameson', 'SalernitanaJuve', 'PrayForTurkey', 'هزة_أرضية', 'Turquia']",none,3,1,0
https://twitter.com/sadanandtikare/status/1623106245384355840,sadanandtikare,2023-02-07 23:47:39+00:00, One more door closed to   was the friend country to help the Pak.Now Turkey need the help.,"['Pakistan', 'TurkeyEarthquake']","['', 'ANI']",1,0,0
https://twitter.com/IslamicRelief/status/1623106211359883266,IslamicRelief,2023-02-07 23:47:31+00:00,  . thanks  for men mentioning our organization as one of the ones to donate to for  relief efforts. ,"['RT', 'turkeyearthquake']","['', 'IRPublicAffairs,', 'IslamicRelief,', 'wpix']",2,0,0
https://twitter.com/MursalAFarah/status/1623106210869157893,MursalAFarah,2023-02-07 23:47:31+00:00,May Allah have mercy to those who lost their lives in Turkey and Syria. ,['TurkeyEarthquake'],none,2,0,0
https://twitter.com/AlyawmTravel/status/1623106083513401344,AlyawmTravel,2023-02-07 23:47:00+00:00,"Syria Earthquake. After 40 hours of being buried in the rubble, a whole family has been pulled out alive! All praise be to god!      ","['syria', 'syriaearthquake', 'earthquake', 'turkey', 'turkeyearthquake']",none,189,28,1
https://twitter.com/LuisDesmondo/status/1623106000914882562,LuisDesmondo,2023-02-07 23:46:41+00:00,Fears grow for untold numbers buried by Turkey earthquake  via         ,"['TurkeyEarthquake', 'ankara', 'İstanbul', 'Turkey', 'Turkey_earthquake', 'TurkeyQuake', 'turkeyearthquake2023']","['', 'politico']",1,0,0
https://twitter.com/troy_dalio/status/1623105998234824705,troy_dalio,2023-02-07 23:46:40+00:00,Azerbaijan does not sleep.  The whole country is on its feet and is constantly organizing the collection of relief supplies        ,"['Turkey', 'Turkiye', 'TurkeyEarthquake', 'earthquaketurkey', 'earthquake', 'earthquakeinturkey', 'Azerbaijan']",none,5,0,0
https://twitter.com/Mimozka0293/status/1623105947282333701,Mimozka0293,2023-02-07 23:46:28+00:00,About 60 of Bulgaria's experienced rescuers and firefighters are on their way to  with rescue equipment and assistance. They have to drive 1800km to the site bc our planes are already on sight for assistance.  ,"['Turkey', 'TurkeyEarthquake', 'hatayyardimbekliyor']",none,17,0,0
https://twitter.com/PamiOfficial/status/1623105924771479553,PamiOfficial,2023-02-07 23:46:22+00:00,People trying to withdraw at 12AM       ,"['CanYourBankEver', 'BBTitians', 'TurkeyEarthquake', 'PrayForTurkey', 'loveisland']","['', 'Gidi_Traffic,', 'TrafficChiefNG']",2,3,0
https://twitter.com/raviagrawal3/status/1623105906358775808,raviagrawal3,2023-02-07 23:46:18+00:00,🚨🇹🇷🇪🇺 Seismic waves from the  in Europe. 🇩🇰Denmark was the only country in Europe that did not receive any seismic waves. ,"['TurkeyEarthquake', 'earthquakes']",none,2,3,0
https://twitter.com/ttfbaby17/status/1623105886133579777,ttfbaby17,2023-02-07 23:46:13+00:00,Y’all wanna know something ? I do my dougie just like Gabby Douglas 😭 google her then come talk to me 😂😂😭     ,"['gabbydouglas', 'dougie', 'dance', 'BBTitians', 'TurkeyEarthquake']",none,0,1,0
https://twitter.com/earthology101/status/1623105846686191616,earthology101,2023-02-07 23:46:04+00:00,⚠️EARTHQUAKE REPORT ⚠️5400+ Deaths31000+ Injured.    ,"['TurkeyEarthquake', 'Turkey', 'هزة_أرضية', 'Syria', 'PrayForTurkey']",none,2,1,0
https://twitter.com/baphometx/status/1623105843351678977,baphometx,2023-02-07 23:46:03+00:00," &amp;  revive earthquake diplomacy – Greece is assisting Turkey in dealing with aftermath of the devastating earthquake, showing once again that Athens &amp; Ankara can be good neighbors when it counts - Deutsche Welle    ","['Turkey', 'Greece', 'TurkeyEarthquake', 'Solidarity']",none,11,0,0
https://twitter.com/Monteca89/status/1623105746337513472,Monteca89,2023-02-07 23:45:40+00:00,Hmmm... 🤔🤔🤔Why would this be the search result?    ,"['TurkeyEarthquake', 'Turkey', 'HAARP', 'YouTube']",none,2,0,1
https://twitter.com/layla_abouzaid/status/1623105742029918209,layla_abouzaid,2023-02-07 23:45:39+00:00,IMMEDIATELY!Gizem Harmankaya has been under the rubble for 40 hours. She answered the call to her phone.     #  🚨🆘🚨🆘🚨🆘🚨,"['artıkgizemikurtarın', 'TurkeyEarthquake', 'TurkeyQuake', 'Turkey']",none,8,8,1
https://twitter.com/fakebutfact/status/1623105676170911744,fakebutfact,2023-02-07 23:45:23+00:00,Little baby rescued from earthquake rubble in Turkey - 40 hours later     ,"['Turkey', 'TurkeyEarthquake', 'PrayForTurkey', 'miracle']",none,4,1,0
https://twitter.com/VahediBahram/status/1623105627370160128,VahediBahram,2023-02-07 23:45:12+00:00,"Based on  report after the twin earthquakes struck southern Turkey and northern Syria some 6,000 buildings collapsed as a result and earthquake experts estimate that 180,000 people or more may be trapped under the rubble, nearly all of them dead. ",['TurkeyEarthquake'],"['', 'TheEconomist']",18,3,1
https://twitter.com/Jezar1/status/1623105548735631360,Jezar1,2023-02-07 23:44:53+00:00,Nothing natural about  ,['TurkeyEarthquake'],none,2,1,0
https://twitter.com/MUSE_ICAR/status/1623105489666973702,MUSE_ICAR,2023-02-07 23:44:39+00:00,We support our community who have loved ones affected by these tragedies in Turkey and Syria. Please consider taking advantage of the  resources listed below. ,['TurkeyEarthquake'],"['', 'UWMadison']",4,1,0
https://twitter.com/sss_bets/status/1623105408293380097,sss_bets,2023-02-07 23:44:19+00:00,"LeFuck You Parlay of the Day!!!!!!!!!!!!!! Akron ML (-137), TCU vs Kansas State under 148.5, Michigan State ML (-187), New Mexico -4.5, Texas A&amp;M -3.5            Total Odds: +1744       ","['sportsbettingtwitter', 'ChineseSpyBalloon', 'sports', 'LebronWatch', 'loveisland', 'TurkeyEarthquake']",none,3,0,2
https://twitter.com/its_joshbdexter/status/1623105363963703299,its_joshbdexter,2023-02-07 23:44:09+00:00,"   I tire for this youth and celebrities ooooo. Why dem no dey think like you like this???? now now we don get saint 😂 what happened to Sowore a fellow youth, educated and fit   ","['BBTitians', 'TurkeyEarthquake']","['', 'babylonraplord,', 'PeterPsquare,', 'burnaboy,', 'YeleSowore']",5,0,1
https://twitter.com/The_dailynugget/status/1623105303611858948,The_dailynugget,2023-02-07 23:43:54+00:00,Devastating 7.8 earthquake hits Turkey and Syria.       ,"['NFT', 'earthquakes', 'NFTartwork', 'TurkeyEarthquake', 'NFTartwork', 'nftcollectors']",none,6,0,0
https://twitter.com/IamToddBentley/status/1623105293050683392,IamToddBentley,2023-02-07 23:43:52+00:00, I stand in prayer for Gods love and mercy in such tracery! I love the strength ties of heroism!  😎🔥🙏,['TurkeyEarthquake'],"['', 'MylonasMakis']",5,0,0
https://twitter.com/KorsasErik/status/1623105222619942913,KorsasErik,2023-02-07 23:43:35+00:00,"As a result of the  &amp;  maybe more than 10.000 to 20.000  have Maybe 50.000 to 100.000 people have been  in the 2 It is already known that at least 5,000  have been  in  alone. ","['earthquake_turkey', 'Syria', 'people', 'died', 'injured', 'countries', 'buildings', 'destroyed', 'Turkey', 'TurkeyEarthquake']",none,1,0,0
https://twitter.com/olgaborodankova/status/1623105195717627907,olgaborodankova,2023-02-07 23:43:29+00:00,In Turkey they love children so much and they don’t hide it. ,['TurkeyEarthquake'],none,1,0,0
https://twitter.com/AngelaTeyvi/status/1623105125593059330,AngelaTeyvi,2023-02-07 23:43:12+00:00,Turkey was hit with an earthquake of 7.8 magnitude . Here is a time series of the  and shocks from 6th Feb. to today. ,['TurkeyEarthquake'],none,12,7,1
https://twitter.com/Nosis_official/status/1623105124896759808,Nosis_official,2023-02-07 23:43:12+00:00,BREAKING:   will be donating $100 in $BNB to each of the users affected by the recent earthquake in Turkey.     ,"['Binance', 'TurkeyEarthquake', 'PrayForTurkey', 'Turkey', 'nosisnews']",none,2,0,0
https://twitter.com/monderbh/status/1623105093003542528,monderbh,2023-02-07 23:43:04+00:00," would you be able to help with some sleeping bags, baby food and diapers ? I can pick up from Talbert, Huntington Beach store. We are sending to Turkey. :( 🇹🇷 🇺🇸  ","['earthquakes', 'TurkeyEarthquake']","['', 'Walmart']",1,0,0
https://twitter.com/ani_digital/status/1623105047428239360,ani_digital,2023-02-07 23:42:53+00:00,"Turkey-Syria earthquake death toll surpasses 7,700-markRead  Story |      ","['Turkey', 'Syria', 'TurkeyEarthquake', 'Syria', 'syriaearthquake']","['', 'ANI']",382,37,2
https://twitter.com/RnBChrisTian/status/1623104981862588422,RnBChrisTian,2023-02-07 23:42:38+00:00,"I'm sending my love, prayers and condolences to everyone in Turkey and Syria from the devastating earthquake ❤🙏😢      ","['earthquakes', 'Turkey_earthquake', 'Syria', 'love', 'condolences', 'TurkeyEarthquake', 'givelove']",none,2,0,0
https://twitter.com/Murray_RileyJr/status/1623104887482458112,Murray_RileyJr,2023-02-07 23:42:15+00:00,Our thoughts are with Turkish people as they deal with catastrophic earthquake! ,['TurkeyEarthquake'],none,1,0,1
https://twitter.com/Shakeel67310852/status/1623104857803755520,Shakeel67310852,2023-02-07 23:42:08+00:00,"O Allah, Help our Brothers and Sisters in Turkey and Syria, As you Helped Ibrahim (AS) from Fire and Mosa (AS) from Pharaoh.🤲🤲Ameen   ","['Turkey', 'PrayForTurkeyAndSyria', 'TurkeyEarthquake', 'TURKEYNEEDSHELP']",none,1,0,1
https://twitter.com/AbbyGewanter/status/1623104795505725443,AbbyGewanter,2023-02-07 23:41:53+00:00,The amount of death and despair these people have seen over the last 48 hours. The cheering and shouting as they pulled these babies out alive just absolutely broke me in half.  ,"['TurkeyEarthquake', 'SyriaEarthquake']",none,2,0,0
https://twitter.com/dynorobot3000/status/1623104769471524864,dynorobot3000,2023-02-07 23:41:47+00:00,Rescuers were able to save an entire family.   ,"['TurkeyEarthquake', 'turkeyearthquake2023']",none,1,0,0
https://twitter.com/AbbasZeineddin/status/1623104768783548418,AbbasZeineddin,2023-02-07 23:41:47+00:00,With love from ,"['Iran', 'TurkeyEarthquake']",none,2,0,0
https://twitter.com/drewonho/status/1623104740329390083,drewonho,2023-02-07 23:41:40+00:00,"We are sending love, support and help. Pls donate if you can to the organizations from your country that are sending help to turkey and syria    may Allah help you all and make it easier 🙏 ","['TurkeyEarthquake', 'PrayForTurkey', 'PrayForTurkeyAndSyria']",none,2,1,1
https://twitter.com/INetNYC/status/1623104582288134147,INetNYC,2023-02-07 23:41:02+00:00,We are deeply saddened by the natural disaster in Türkiye and Syria. Our thoughts are with all those affected by the devastating earthquakes! ,"['TurkeyEarthquake', 'Syria_earthquake']",none,1,0,0
https://twitter.com/ViratDhoni88/status/1623104515892281344,ViratDhoni88,2023-02-07 23:40:47+00:00,"We Indian people love 🇹🇷Turkish Republic, 🇹🇷Turkish people, we love 🇹🇷Mustafa Kemal Atatürk🇹🇷, I wish 🇹🇷Turkish people will recover from this disaster, Love from 🇮🇳INDIA.","['Turkey', 'Turkiye', 'TurkeyEarthquake']",none,6,0,1
https://twitter.com/ShirleyWeaver/status/1623104388418904064,ShirleyWeaver,2023-02-07 23:40:16+00:00,Our thoughts and prayers are with those impacted by the Turkey-Syria earthquake 🙏🏻 ,['TurkeyEarthquake'],none,1,0,0
